channel_id_x,fusion_embedding_index,cluster_id,community_id
UC9PfekKMDzLt_tkragAeACw,2696,4,1
UC9PgszLOAWhQC6orYejcJlw,2697,4,7
UC9Pj0EUibBF295jWHRSDJqg,2698,0,3
UC9Pu39aEO77HzgdEXRwPbKg,2699,6,4
UC9Q0dAjbhv0FbwvoHRSmjxA,2700,4,2
UC9QmxPabyFhmSSE3VpXTC4A,2701,4,3
UC9QwEZj-KBlYzW3hbsgwS-Q,2702,6,8
UC9R8JUIQhIiWanscw6pbwYA,2703,4,7
UC9RAy3cFnJ4-u2pNjLN54qQ,2704,8,0
UC9RL7iQiKv6wF62CuRJgPlQ,2705,6,4
UC9RM-iSvTu1uPJb8X5yp3EQ,2706,5,10
UC9RfFnZa7EPPkxb3hX32rFA,2707,4,7
UC9Rgo0CrNyd7OWliLekqqGA,2708,0,5
UC9SSUKnJIJxUjTD3eBaymLQ,2709,4,2
UC9SUMV0oYm0XK9H-c3GmKaQ,2710,0,3
UC9SUulKzcBvThtnUopgrYyg,2711,6,1
UC9SVhrnsGxWwiBRWT9c7Ozw,2712,5,10
UC9T9mnA5u12DlQjeywuonpw,2713,5,10
UC9TO_oo4c_LrOiKNaY6aysA,2714,5,10
UC9TTmXB2B26v_o4Znk0SURQ,2715,8,0
UC9TgvYNUsMBPl6J2xbL-4qg,2716,0,5
UC9Tn-atYOt8qZP-oqui7bhw,2717,4,8
UC9TreTE-iXwfwQl72DzDurA,2718,4,5
UC9UGYdMSKasjY0mhU1lG4lQ,2719,4,1
UC9UWKc_wquDaInyUJuNw7gw,2720,6,4
UC9UhQwGYany3mcEFf0NxswA,2721,4,11
UC9V3P74udqueal72NE70WlQ,2722,7,12
UC9VEW1NhLouw1vbW6p4cACw,2723,4,5
UC9VX0KXNH20x9MCH3xGjisg,2724,5,2
UC9WQRw8jgJhag-vkDNTDMRg,2725,8,0
UC9WXzTgk10ncJX1eOxHElCg,2726,0,5
UC9XY_enlRG4E3tZiP38orlw,2727,0,3
UC9YcTIQuhwgoOQqYMKYqW9A,2728,7,12
UC9YydG57epLqxA9cTzZXSeQ,2729,4,11
UC9ZNRn9llVf26ntCztICqaw,2730,4,5
UC9Zs0DGUuenE23tObR50jJQ,2731,4,4
UC9_eukrzdzY91jjDZm62FXQ,2732,6,4
UC9_p50tH3WmMslWRWKnM7dQ,2733,5,2
UC9aDY1QGeUQI6vR7ikm0KrA,2734,4,2
UC9aRTgvFLqnK1S0RsWZzlMw,2735,5,10
UC9aWBNR-mDNzgRsO3XLJ7uw,2736,8,0
UC9ahzg5NE2d9jLgxdcqciJA,2737,4,7
UC9avFXTdbSo5ATvzTRnAVFg,2738,4,1
UC9bMcW0MFzOAgfQ-7et47zw,2739,4,11
UC9cGX5x0_EXkdfmWlvPbu3g,2740,4,2
UC9cM_zdIk5eOISmHePedeQA,2741,6,8
UC9ckyA_A3MfXUa0ttxMoIZw,2742,0,8
UC9cvVvlvr-qBssphm1EdYGQ,2743,4,3
UC9cwhxbls0xH7MHr_HohU5w,2744,6,4
UC9dGqMAPJRpA7M0oSdgtQgg,2745,0,2
UC9dK4qKU8-5xiqFoI9BGVmQ,2746,6,1
UC9deX25Xus0U-Znt3_ILSpw,2747,4,9
UC9dfnBWlg5h1Fr5_w8rjZyg,2748,4,8
UC9dyrsYEmD4iGJ8Oz1G5dpw,2749,4,8
UC9eYFa4jJQdLVTuy3et9Zbg,2750,0,14
UC9ehmuMEPVmvOH_d2fVTNgw,2751,5,2
UC9f5S9NR9BJLovU5owfg_gQ,2752,6,4
UC9fSZHEh6XsRpX-xJc6lT3A,2753,4,2
UC9ftt2QxQewlpWaJ3HvemaQ,2754,4,1
UC9fwd2mvQsb39_XfkPNeA1Q,2755,5,8
UC9fxgJZ8TrkV7K1OE7M76RQ,2756,6,4
UC9gFih9rw0zNCK3ZtoKQQyA,2757,8,16
UC9gPwVGWqT8xkArzQ2PB0jA,2758,5,10
UC9gVCa6ap-KDayMRPg5wjIg,2759,5,10
UC9gXps6xggAzxjjzquNXIaQ,2760,5,10
UC9gpY0JFqdJJbTPY7Ojvh1g,2761,8,0
UC9gxDjX4tUrWcdUaCXpW7fw,2762,5,10
UC9h8BDcXwkhZtnqoQJ7PggA,2763,4,7
UC9hCQoT-VY7vVRaC62WJOJw,2764,4,1
UC9hDjFXkfauB0qsg9y0rPGA,2765,4,8
UC9hVEGaTpAYMVd-bRsOYKwA,2766,0,3
UC9iBBFfq7L3ipvodSLrU8gQ,2767,0,5
UC9iDlvBVMyE4sazC_cjaJ2A,2768,5,10
UC9iDw30SeRSm18kT98F5iAA,2769,6,12
UC9iG0cCwPrKVGPcaG_K5WHw,2770,6,4
UC9j-24zF2RK7obcSPrSd7Lg,2771,5,12
UC9k-yiEpRHMNVOnOi_aQK8w,2772,4,11
UC9kMnSZQd53hE-1sb1f9sdA,2773,4,10
UC9kN-ROrTY81zH856AxXuGQ,2774,6,4
UC9kOkY1nYc0uADWRiRH64Rw,2775,5,10
UC9kvifn1C38ToEQFMwEx0Mg,2776,6,14
UC9l5bbc-S94CfORkfZXBQIg,2777,0,3
UC9lSZSYpDDE18hoFA7YlBpw,2778,4,1
UC9llWKM6R91VfFMONBgPPaQ,2779,0,5
UC9m-Yl4kfv8nIriI7Ry8CxA,2780,0,3
UC9mK0AEBLKZlwLJhr8d9XLQ,2781,0,5
UC9mvRrl9o7rG65ABsGVvDBw,2782,4,10
UC9nKeBeLeRGuwy1lsYU8wlg,2783,0,5
UC9naPZh06hKqOqpYC2p5VwA,2784,5,14
UC9ncpEi-ukT9MYyPU6OQ14w,2785,6,4
UC9nq8hTJDF7rZh_-5ZDsfFg,2786,7,12
UC9nsbQnQG5W9hkY3JGbfA4Q,2787,6,5
UC9nuJbEL-AMJLLqc2-ej8xQ,2788,0,8
UC9nxc-xiH1AnL9RGstfgurg,2789,4,2
UC9oPCWZ6Wh5WG68YcEmCXNA,2790,4,8
UC9obdDRxQkmn_4YpcBMTYLw,2791,6,0
UC9orSxnBRPy-fBLgv2JeWKA,2792,5,2
UC9oshy8-JmmVwvRUxdGs_-Q,2793,0,12
UC9p7jJPFcdKS5pVZtB4oSnw,2794,4,5
UC9pJ5zaA4kEy4TxMJ7V8eQw,2795,4,9
UC9pVHo_IzXncVtJDTqj9bUQ,2796,6,4
UC9pVaOtZ8vdLBrlHu5xaaOA,2797,8,0
UC9qSeKSaJ-YolQo4bCpZfIg,2798,5,14
UC9qgVkKRZUXcgHdf35Z-8dw,2799,0,12
UC9qxVWGGGa4HUs0FlkWoqyg,2800,0,14
UC9r9HYFxEQOBXSopFS61ZWg,2801,4,9
UC9rGkf9kmCDi4kAmbd1Csyw,2802,4,2
UC9rMiEjNaCSsebs31MRDCRA,2803,5,7
UC9rOKQJH44PTUMYPxjQZ3MQ,2804,0,3
UC9raYdwi5vXW-F4frrZLwUQ,2805,6,4
UC9s9AA_Qb_pxh4Nc2F49eMQ,2806,8,0
UC9sKsado8YOC8J52g6yu4Tw,2807,4,7
UC9sXw4ZdPEIp6bYGvLW-_iA,2808,6,4
UC9snVocfclGhLbFuSgrEfMw,2809,5,14
UC9sndgGPx6RriE-x0g-f-PA,2810,6,4
UC9t2RlHUshAARQNGe3tfk0A,2811,4,7
UC9tDOUA6AnQ7LNe3b70QwKA,2812,5,10
UC9tXyGZiEft9J4ZiI8dHb3Q,2813,5,16
UC9tYJpGCSkzDt4HkPC4BtkA,2814,5,2
UC9tlPHOKGpdqFrwCFf3DrqQ,2815,5,10
UC9trsD1jCTXXtN3xIOIU8gg,2816,4,3
UC9u3UqkoikJ9Nr8t4wvyNRQ,2817,0,3
UC9uD-W5zQHQuAVT2GdcLCvg,2818,5,10
UC9uIfxBZsokLzeqqgMv_qYw,2819,6,1
UC9uPmpbVinTDL4-aZN-Y1Uw,2820,4,7
UC9v2wSVNdmDZB0-l3MmFKhQ,2821,6,4
UC9vGD_KFNiQOHSeUoxIM3yQ,2822,8,12
UC9vLfQrLGLwAfsnE-A0bWvg,2823,8,0
UC9vrvNSL3xcWGSkV86REBSg,2824,5,10
UC9wSXESC2YOCOcZkr4RAS3w,2825,6,4
UC9wk6mlzKKN3_sVMPd2p-3Q,2826,4,7
UC9wm68SWeui8YhLi9iIFAlA,2827,6,4
UC9xKFanu1cSMDruKEHTPjhw,2828,4,1
UC9xRcqG8V6yNi6Hum92EoGg,2829,4,8
UC9xncyB15xEnnWfgBp8wAeg,2830,5,14
UC9yW33ZesEUd2ZIlNrj8ZQg,2831,8,0
UC9yadlAEiyOUNa3y4dnuYFg,2832,5,5
UC9z6M5AhkOkAasrl2hKlVAw,2833,5,1
UC9zTuyWffK9ckEz1216noAw,2834,4,2
UC9zX2xZIJ4cnwRsgBpHGvMg,2835,5,14
UC9zY_E8mcAo_Oq772LEZq8Q,2836,4,9
UC9z_z-3W43h1XsEMnMq-0HQ,2837,4,10
UC9zmo9x1o7xAfgM1Fw3Dg4g,2838,4,7
UCA0-tJIG3bDQKoU8nh79Vkw,2839,6,1
UCA071Pllf2wk-B8Rkwt47bQ,2840,4,2
UCA0MDADBWmCFro3SXR5mlSg,2841,4,14
UCA0mlN90EHCizvo101nbr-g,2842,7,12
UCA1689_ZsbSvn6GIUz_ywrQ,2843,0,8
UCA19mAJURyYHbJzhfpqhpCA,2844,5,7
UCA1LlVRSsTp8jflTNL8pO9A,2845,0,3
UCA1X2m_7idB5CGticK9q2wQ,2846,4,5
UCA1tCgovx0YFuZR6CCcI7Wg,2847,0,5
UCA2DauS90sMNx9jqK3wiuFQ,2848,0,8
UCA2tt9GSU2sl8rAqjlLR3mQ,2849,4,14
UCA2utdbkuY6PfX0Exi2Y16w,2850,4,8
UCA3-nIYWu4PTWkb6NwhEpzg,2851,4,1
UCA33kwNRGDbO7jg-8czNOJQ,2852,4,15
UCA3Lillszhzs_Mv0Da0EHlg,2853,6,4
UCA3PLfFMuT963D-qGVjAFaw,2854,5,14
UCA3ermB2Eg_pyMYcOb3Pdjg,2855,0,3
UCA5QFKPqQXGvOp1b3voSEUg,2856,4,11
UCA5fRA5GO2r1MHZBqVHXgGg,2857,8,0
UCA5js_r40uQ-K-JnlhsnPCA,2858,6,4
UCA5wjdmbGADWYL-tT-bZIpg,2859,0,8
UCA5wv3lbx6fn54ou6uytSIA,2860,0,11
UCA66vNjkHxsrsg_c24tPCMA,2861,5,4
UCA6aJAT9rH8vRwWGiGr2iqQ,2862,0,14
UCA6adGsn3PkEvg5Ci86yMzA,2863,5,14
UCA7RxVq2pMGYp_-Qo4S2dEw,2864,4,8
UCA7gwgLgmCZ8DSmdf2bhb8g,2865,0,5
UCA7kuhQGNIO4X2dizncyiPQ,2866,8,0
UCA82dhxv4kN621Ui9uX7zKg,2867,8,0
UCA8kNGfV-wJfcgtK2IAxrTg,2868,7,12
UCA9UvBiKHly15rN8u_Km3BQ,2869,0,4
UCA9jhZh7t3FDfXWd9vg740Q,2870,6,7
UCA9k6Z3B9ywXmwKh-zpBwfw,2871,0,8
UCA9x79Pq9DSGWePajI-Fy_A,2872,6,3
UCAA2DI1N8trZoeo-46hEiCg,2873,5,2
UCAA8B0KkgQ6D-yYfrAkA51A,2874,8,0
UCAAXHT6P8enChyEwOXDevMA,2875,0,5
UCAAs-813_wjyfk35rHw4CjA,2876,0,5
UCAAszizDDdScfqclAybLiEA,2877,6,2
UCAB29sl-DN4Gq3GL1Cj_OlQ,2878,0,5
UCABe2FgVNv2hgBeMu2mySVg,2879,0,3
UCACU6FM4RgOgX0IHB7dudFA,2880,5,7
UCACu12tYMVnfzE3v2UwMObw,2881,6,4
UCAEwCfBRlB3jIY9whEfSP5Q,2882,0,8
UCAF7CoDZFqxEFVzoDfHr8KQ,2883,6,1
UCAF8Fj8odT6vMhSN0rd9AKQ,2884,6,1
UCAFhX-EjIyLASZaQBHINPNQ,2885,0,3
UCAGPpYCj-K-F12docPDi7VA,2886,5,16
UCAGlOxmYbmXMifHpB43P2XQ,2887,6,1
UCAGygjFFTXzgRRhcwo0Ga4A,2888,4,7
UCAH1Aw-mXgcB3t8uaqW4yTA,2889,0,5
UCAHHqWLedf6xRyyVByhAHMw,2890,4,9
UCAHXKUBO1FSNsvWv9D8vLIg,2891,5,10
UCAHufvd02viJSRdt3ojdPOg,2892,4,8
UCAHwt1nKYd543jwO1ICh87A,2893,8,0
UCAI5QLNSOSzOQTYCyNA06EQ,2894,5,10
UCAI8SmRbXgSpP8Zo3xZbxzQ,2895,4,2
UCAJUA8jHgKMWzfRBd53mWoA,2896,0,8
UCAJetkuJ2zz92WOJCrQvfkw,2897,0,3
UCAJnyTWJPpKXuwgWQDdNWrQ,2898,0,3
UCAKFvPhIVf4IV66hd-5_kew,2899,0,5
UCAL3JXZSzSm8AlZyD3nQdBA,2900,5,2
UCALeHfwxZslowXw-ug7tT7g,2901,4,5
UCALpZ_fx54GPGEusA2nHd_g,2902,5,14
UCAM2fyCjEdROyELretVTiiw,2903,5,10
UCAM35Xuk2-GM4Mb8g0MGSZw,2904,5,10
UCAM9Pvp3HzKvIAbAXHxidow,2905,6,8
UCAN9EtZF6VbQDUUz6OiUxqA,2906,6,1
UCANBW6ACWi9huiCfbKk1pbQ,2907,4,2
UCANDAWMJQsxMlaDMGlCdKpg,2908,6,4
UCANLZYMidaCbLQFWXBC95Jg,2909,7,12
UCANSwBeg5B70_mO6fzo5gqw,2910,0,8
UCANWjUZepsHl0WiXVEuAL7g,2911,8,16
UCAOUvZhWsj2D9xw3ImHA1sw,2912,0,8
UCAOpvmtSaQ8odhY9O74UU9A,2913,0,8
UCAOtE1V7Ots4DjM8JLlrYgg,2914,0,3
UCAPByrKU5-R1emswVlyH_-g,2915,4,5
UCAPoBhJQHKZkz5xNWZWnUTA,2916,8,0
UCAPw1N3BiVWTW6T-I2ReBWg,2917,5,2
UCAPwJEqyypq9q895BD6DsqQ,2918,8,14
UCAQHQEO4QpI5dXtr3vLoFCg,2919,4,2
UCAQJtm6zQVjEBeg6w9rPI9Q,2920,6,4
UCAQXU02MbSib8KOBjsuO-DQ,2921,4,5
UCAQg09FkoobmLquNNoO4ulg,2922,4,8
UCAQk_zAuaksl_3p6lDmaNUQ,2923,0,5
UCAQpSHsgUcNt6uCOjpgD8kw,2924,5,10
UCAR30oDTNbJE-Zd2NDg1mTQ,2925,5,1
UCAR3h_9fLV82N2FH4cE4RKw,2926,0,8
UCARRT4Ahe_6Jl2xcsFHLEqQ,2927,6,0
UCARZJejxRnmQ0m_tU7MgRiA,2928,8,0
UCARs4nia9MFuhdxBkWU5UjA,2929,4,7
UCASNJRaxmqOljWhyagDdgOA,2930,4,14
UCASjTz4wC5E-8Twuszj7amg,2931,8,0
UCATUkaOHwO9EP_W87zCiPbA,2932,0,5
UCATWUurs5SImDMX_prUtxng,2933,1,16
UCATuR6v6DRf0tz0ww6V66LA,2934,7,12
UCAUBL56KoKmPaRXo-N0VBHg,2935,8,0
UCAUNFgpgVisKPL3yq_-Nj-Q,2936,0,5
UCAUTncHmFWaaNo91xg4As3g,2937,6,4
UCAUc4uIb7ggcjfwZPupDwrA,2938,6,1
UCAVnMMAcnwZ67RS6SQtvPOA,2939,0,3
UCAVns3lt0t7w8lmUZQFlvrA,2940,5,16
UCAVojJ1k03GZzjSbdXXunkw,2941,5,2
UCAW-NpUFkMyCNrvRSSGIvDQ,2942,4,9
UCAW5yY3TmIq38i_AJ-Oj9Fw,2943,6,8
UCAWWoipi8gcLwDRmdd8oZKg,2944,0,5
UCAWpuHCJ9kImzTX8ZvLSJoA,2945,6,4
UCAWuV9ZZ0itI3WR-JHWIUNQ,2946,0,3
UCAXe-dTMWRcqDdt5pYLwHCA,2947,0,3
UCAXo8GgC5-MU2PUTuQbR5eg,2948,8,0
UCAXvfUwC7SIoC6f2ATpNfMg,2949,5,1
UCAY-SMFNfynqz1bdoaV8BeQ,2950,4,4
UCAY3ASUIPF65NztrosXAhHw,2951,5,16
UCAY_M9HyJb8oMKPV1utQQyA,2952,0,8
UCAYum5hCyfkSH5T3vSD_kwQ,2953,5,16
UCAYvCd3wOcXGadKu569LaJQ,2954,6,4
UCA_-NVTKOlWgxgTWjqlzZlA,2955,5,14
UCA_-ibO7B74pc7HmNnikDMw,2956,8,0
UCAaMgASV4htjw3KNqh_vQvA,2957,4,3
UCAaUVu8vYss8zCaC0WuA9jA,2958,8,0
UCAaX9NjMCos_Qwz3n41eUgg,2959,4,5
UCAaZm4GcWqDg8358LIx3kmw,2960,4,12
UCAaegDUlb7doIKo0Rc1F08g,2961,4,7
UCAaiKcIfHEzUZl34U980sNA,2962,6,4
UCAakD8jDdAya5f59XRfiIuQ,2963,4,2
UCAatjI5Yc8o7WZcHDbNw7eA,2964,4,2
UCAayZDDj3uom0QpSJiwLoUw,2965,4,15
UCAb9Sf8nCAv-lnxjUW5_k4w,2966,8,0
UCAbAsEZ-0LccTNbl8r-3EaQ,2967,5,10
UCAbdeLiTPdjk1X2TY_ZdLDw,2968,4,2
UCAbinsttOjP3NpPCn2G4Row,2969,6,0
UCAbq1eKey19tt-FfaIO1RMA,2970,4,7
UCAbsqtSJ_HL8sS0fNSb3ZTg,2971,4,3
UCAc-yX63ImMA6P5yCcgi1qA,2972,5,2
UCAcMb_Cra0rIl6u6CdLs_TQ,2973,0,8
UCAcQW_4qZ12wNt3T0M9b-Vw,2974,6,4
UCAcgY29Ow-ggJSldNTTBdZA,2975,8,0
UCAczJcKcJ_cA5w_PVS3o8aw,2976,6,1
UCAd4H7Ze6OR1-T60M0TVwYg,2977,0,3
UCAdiXO33UddpduWY47bkoYA,2978,8,0
UCAdq6Ae1SlV23DXqhmAw6UA,2979,6,14
UCAeADQLk_FCfXNF9wu3ti8w,2980,8,0
UCAeFhampgxy4JRtIDHU9pcA,2981,6,1
UCAeWdyKJXGWmVAXFpgLNNTg,2982,0,11
UCAebQubO4U1HQaR-rwsqUhA,2983,6,4
UCAelPgCHWYyEs8-TFuOVRtg,2984,4,7
UCAfRXcWTlNLa2sEMANgmtPA,2985,5,2
UCAfi-C9qOKr0WIP5vomHcUA,2986,6,4
UCAfvFXvjzEupwo2NtyDhRZA,2987,6,1
UCAgAsH5n26IHMDyzwhF3wIw,2988,4,7
UCAgD_FHsU7Ymk_fwdWKpERQ,2989,8,0
UCAgNyzHvQllkZw4J3WJQd_A,2990,4,3
UCAgP4qufSFDd6GiceD2bYhQ,2991,8,0
UCAgx4HcQIYn9lM0rhtIuH9w,2992,0,2
UCAi8nQdDjlJUqdM1XXIopXA,2993,8,0
UCAiEWppTvoNSHU939xhMb2g,2994,4,7
UCAiLfjNXkNv24uhpzUgPa6A,2995,5,10
UCAj7O3LCDbkIR54hAn6Zz7A,2996,4,8
UCAj9nn-gOcKuD4ropg44HCw,2997,0,8
UCAjKRiZ-UeH2Bz4Cu-ZEtUg,2998,6,1
UCAjOCXKvk-GhSmtCknjrD8w,2999,6,0
UCAjpFyA7FCRoGOuj5i4kq9g,3000,0,8
UCAk3t7WHs2zjsZpopox8Taw,3001,4,10
UCAkIMkEaa9sZmjcy7mfd5lQ,3002,4,2
UCAl3PNFTwuY11TEfe0X4ctA,3003,6,4
UCAl6NLC0tnubiCMzYXawG3g,3004,8,0
UCAl8a5FALYxgtfZwVh-3HRw,3005,8,0
UCAlTDckOOQ2jREOvuCShGbw,3006,4,12
UCAloSEOb-EsfrqaWD7G3Frw,3007,4,7
UCAlxwHEm1bWWYoe5VCSQYEg,3008,5,16
UCAmGmNMwqMNzIC-a6iOLagg,3009,4,7
UCAmia3u27mHY-Y6c-lwakAQ,3010,0,3
UCAmjHWPsNYC3mZ4yDe1qpZQ,3011,4,3
UCAn7KfxuoxUur8dP-lFCjdA,3012,4,8
UCAoHYH3cfwcSUzm28mZM-pg,3013,0,8
UCAoMPWcQKA_9Af5YhWdrZgw,3014,5,16
UCAolsolgHiURrQBuZ4qe0lg,3015,5,2
UCAon55hNT6ESbdQ5y1hRWTA,3016,4,11
UCApAS50d5QIb2nW6zdaNxzw,3017,6,4
UCApEEIEydWNAY_y6toksv4g,3018,6,4
UCApHvBKENHNgOjts_1LbGdg,3019,0,14
UCApPju22mAlKRO_JT4DODIg,3020,4,2
UCApdP81v1rMFGiFUq-A7vBQ,3021,5,2
UCApxAqNgZf4u0e0g4IIfaUg,3022,6,4
UCAq8txT2YYkZ08W2RN4xRyA,3023,6,8
UCAql2DyGU2un1Ei2nMYsqOA,3024,5,6
UCAqlxq4Bs9PjI86M9lM18TA,3025,0,8
UCAr76vnbr3p-BsXMq7Qtmrg,3026,5,16
UCArLZtok93cO5R9RI4_Y5Jw,3027,4,7
UCArR31ZuH8ZKgRPwVZvayGg,3028,6,0
UCArcrGQYzJhB_IfEla_XN4Q,3029,6,14
UCArg9lH2Q_-_cX0vjQQteUw,3030,5,16
UCAs1oazmkNDzpgiLZraMZMQ,3031,4,7
UCAsLjyYl9GW66G1mpMzr8IA,3032,8,0
UCAsiYh0s7uec114qEj4K-Dg,3033,6,4
UCAsvFcpUQegneSh0QAUd64A,3034,0,3
UCAt0ZufG7-TvfgbwkCbKd3Q,3035,6,4
UCAtWPQw_rUROGGjEPSFboIA,3036,4,2
UCAtdkKRl2Bv5HGlqrgVsMmA,3037,5,1
UCAuUUnT6oDeKwE6v1NGQxug,3038,0,3
UCAu_kUWh9SfMcW5_veIGH4A,3039,5,2
UCAua8snb_ZHngxkPyR_SOMA,3040,5,14
UCAuhPbhpIDhUquHYkOPyX4w,3041,0,5
UCAusEsWbj0A1SBw8ScQyPXA,3042,8,0
UCAvCL8hyXjSUHKEGuUPr1BA,3043,5,14
UCAvwetms56ntZtQWkYoqEIQ,3044,4,2
UCAwIKJ84zBsiuuy9DVR13mA,3045,0,3
UCAwuvzhah0KUw5QNihSkEwQ,3046,5,10
UCAxCk_CU0lnz6vJyslY9-Tw,3047,4,7
UCAxH2wPN6HtPh1547zYvfSA,3048,7,12
UCAxW1XT0iEJo0TYlRfn6rYQ,3049,0,3
UCAxYH9DWyVmMpS9NgyxoTFQ,3050,8,0
UCAxgvVWyrh2HvKlZNnhTFdA,3051,4,12
UCAxtVn4eS0WSE5jaKK6qlVA,3052,8,0
UCAyYBPzFioHUxvVZEn4rMJA,3053,0,8
UCAz2ijzsxwsJcaDHUS2K7zg,3054,5,14
UCAz5JW1_oryewk0eR-eP7Bw,3055,5,10
UCAz6rveBalVnE6qTmfQnvyQ,3056,0,3
UCAzKFALPuF_EPe-AEI0WFFw,3057,4,7
UCAziIRQeUlc3phNdCURwFtg,3058,4,2
UCAzyupPG4vdo8jd9nJ13LAw,3059,4,7
UCB-7IEpKGIdXkgGUObE5D5A,3060,4,7
UCB-7LMovHmwxVK1FfNvKHFQ,3061,4,1
UCB-Ps5DdRsVAcml-Y43o7RQ,3062,6,4
UCB-mfYAd3oJLEkoMxjRAxbg,3063,0,11
UCB0CqBMH0bpv5nLXiiJbUJA,3064,6,1
UCB0JSO6d5ysH2Mmqz5I9rIw,3065,7,12
UCB0d0JLn1WcGYcwwZ87d2LA,3066,6,4
UCB1-RigeufGnLQk398om1cg,3067,4,9
UCB1KCA2K9ZJRy0Cds8plXKQ,3068,0,8
UCB1YLpwYHE6531IbxlonpyA,3069,6,4
UCB2527zGV3A0Km_quJiUaeQ,3070,8,0
UCB2GbNXOsy3VBksSD58NvhQ,3071,5,16
UCB2wtYpfbCpYDc5TeTwuqFA,3072,4,7
UCB37K6MQvTWr5HdB_avY1Rg,3073,4,7
UCB37LnggqsIkEK-sdV4zgiw,3074,6,4
UCB3Mlhh8h9phTPK9R1i7RKA,3075,8,0
UCB3W9gT-mFMN1j12pydSNOw,3076,8,0
UCB48LAzLuRMpdQ6udqrq7HQ,3077,0,8
UCB4BRxXp2TsMCe8kU29h3Qw,3078,0,3
UCB4NFn-8oipHct0IfAQBQrQ,3079,4,2
UCB4VaK5rjEZb5rfU-nptTvw,3080,0,14
UCB4ex-H6lTRG0H8Li6zE4rg,3081,4,8
UCB5-9DHv6C6WMJOksBocwJQ,3082,4,7
UCB5Isp0ZiEfvw8nz_qJR9aQ,3083,0,3
UCB6003YOIDVODeqML0DHLxg,3084,4,7
UCB6PV0cvJpzlcXRG7nz6PpQ,3085,6,4
UCB6p9lMfq6rczdFStOJ1eNA,3086,4,9
UCB6vVz76vUz2YbP4c8utUwg,3087,8,0
UCB74I2EiE5dC0CAeDXbBjfA,3088,4,2
UCB7B9pHC4inFjHkScaxYQbg,3089,6,14
UCB7BryuXaMe1pUMznYAq4Jg,3090,8,0
UCB7M7vqKZ2q2oX6nL_oOmUg,3091,6,1
UCB7Te5Pb6LOTFV7i0Rzp8dg,3092,5,10
UCB7XseChdlmAar11r27w17w,3093,0,3
UCB89VdFsWxBsUBy2O2lB5og,3094,0,3
UCB8UA8YCUv9DseHrLHg6wKw,3095,8,0
UCB8UnW8EnswqatlpPqf_cww,3096,6,4
UCB9_VH_CNbbH4GfKu8qh63w,3097,4,11
UCB9uQfkrzIx3oJSa1TqQPfQ,3098,7,12
UCBARESDB1dvUXUHZwIVHUdw,3099,5,2
UCBAhIz3G9DhwhFYSCxWFJ-A,3100,6,4
UCBApn9oICcOg083Ie7XvAEA,3101,4,5
UCBAu5h7VZBV2HaXBuZcz9aA,3102,5,10
UCBB-MPp_uyVPJBsIO7vfe2Q,3103,4,5
UCBB0oz7Yo_35gnbPYGKGJTA,3104,5,10
UCBB7sYb14uBtk8UqSQYc9-w,3105,5,10
UCBBDtB0-O33WncsvnZdYSrw,3106,5,10
UCBBI_RG2Aw_orK9MJErNZhA,3107,6,0
UCBBU7zUOhR_qShfMV26UUCA,3108,4,11
UCBBZ7No0AzEJ3qiatjSa-mg,3109,4,3
UCBB_w1hSJS5kPR40MR2cTOQ,3110,8,0
UCBBf76weOf-4p_cIzOd71hg,3111,4,14
UCBCD1nIuiH-d10_l6Q-8rRg,3112,5,2
UCBCiDM0WrCAvTHmdVz_GDzQ,3113,4,7
UCBCsROAyJT8naGaB92bfkrg,3114,4,7
UCBCy-RanEaV8Rj4EZ6SABBQ,3115,0,5
UCBDR4TSiuXpWFNSA4cxPp6g,3116,0,3
UCBDS8hN3PwpB93rAJcR9bTA,3117,6,4
UCBDh3tzmQGIRxnnzlygsi-A,3118,0,4
UCBEA4tDfsIvem3xq7JXjJ8w,3119,8,0
UCBEcQzSjUXZcoeK7_Yy69sA,3120,4,12
UCBEez-YjZY2q1HbrP43vJFQ,3121,6,14
UCBEf6WIIYKa0l6m-1A-2Q6w,3122,6,4
UCBF2-tiM1MX9iwDUPQtEFcQ,3123,0,5
UCBF8RBoAXR_m0yWfjuO1lvQ,3124,6,4
UCBFFm8sy3LWr7VlqHcH2zjg,3125,7,12
UCBFWEHwFwSWoBFRneeRsVuw,3126,8,0
UCBFaOy1_APEXEyA6Gws_Y1g,3127,4,2
UCBGp_XPj3Oudk207UNw_tAg,3128,5,2
UCBHoPcJMiFe6CuVY2X7I0YQ,3129,6,8
UCBHu7LsKiwiYViR230RtsCA,3130,4,2
UCBINFWq52ShSgUFEoynfSwg,3131,6,1
UCBINYCmwE29fBXCpUI8DgTA,3132,4,3
UCBIT1FSJW6yTlzqK-31FDWg,3133,0,5
UCBInzKtl4sdgN6zBEzNDV7w,3134,8,0
UCBIoH4VhFOTkNB2dS3rTjdA,3135,6,0
UCBIt1VN5j37PVM8LLSuTTlw,3136,6,4
UCBIut1T0Lxu7UKZHBvqOaMA,3137,6,16
UCBIzPk0lne1w22jZR3LA36g,3138,0,12
UCBJ9zxns1hxblYZw4urBd_w,3139,0,8
UCBJFCOuOaAJTiRhoqmhkVCg,3140,8,16
UCBJeMCIeLQos7wacox4hmLQ,3141,0,8
UCBJh1lBd44OGUd5JrHZQvCQ,3142,4,3
